ID,bydel,vejid,vejnavn,frastation,tilstation,hastighed,anb_hastig
3974,Vesterbro-Kongens Enghave,1011652000000,Ernst Meyers Gade,0,77,15,0
3975,Amager Vest,1017240000000,Syvens Allé,0,92,50,30
3977,Østerbro,1017068000000,Studsgaardsgade,0,358,50,0
3978,Nørrebro,1018520000000,Ægirsgade,0,418,50,0
3980,Brønshøj-Husum,1012072000000,Gadstrupvej,0,141,50,0
3981,Nørrebro,1014568000000,P. D. Løvs Allé,0,169,50,0
3982,Amager Vest,1018028000000,Ved Amagerport,0,228,50,0
3983,Brønshøj-Husum,1016664000000,Snertingevej,0,338,50,0
3984,Bispebjerg,1011892000000,C. J. Frandsens Vej,0,253,50,0
3985,Vesterbro-Kongens Enghave,1010096000000,Alsgade,0,268,50,40
3986,Amager Vest,1018543030000,Øresundsmotorvejen,63683,63977,60,0
3987,Amager Vest,1016900000000,Stenrosevej,0,223,50,0
4172,Valby,1013574000000,Karin Nellemoses Vej,0,54,0,0
4175,Indre By,1018384000000,Vingårdsstræde,0,166,40,0
4176,Amager Vest,1018543020000,Øresundsmotorvejen,62104,62416,70,0
4177,Valby,1016180000000,Sakskøbingvej,0,81,50,30
4178,Vesterbro-Kongens Enghave,1014840310000,Mozarts Plads,0,181,40,0
4179,Vanløse,1011452000000,Egelykkevej,0,33,50,0
4180,Indre By,1013048000000,Hovedvagtsgade,0,110,40,0
4181,Østerbro,1011068000000,Carl Johans Gade,0,177,50,0
4182,Indre By,1017564000000,Tordenskjoldsgade,0,304,40,0
7665,Østerbro,1017800000000,Tåsingegade,0,729,50,0
4187,Amager Vest,1016500000000,Skotlandsgade,0,142,50,0
4739,Indre By,1018800000000,Fabriksområdet,0,256,0,0
4011,Amager Vest,1018540000000,Ølandsgade,0,98,50,0
4023,Indre By,1016512000000,Skoubogade,0,57,40,0
4184,Vanløse,1016184000000,Sallingvej,0,1095,50,0
4185,Indre By,1013540000000,Kampmannsgade,0,387,50,0
4483,Vanløse,1010752000000,Borrebyvej,0,422,50,30
4485,Bispebjerg,1016592000000,Slotsfogedvej,0,113,50,0
4486,Indre By,1016992800000,Strandgade,452,825,40,0
4487,Bispebjerg,1015676000000,På Bjerget,0,247,50,0
4488,Nørrebro,1017936000000,Valhalsgade,0,85,50,0
4489,Østerbro,1016340000000,Serridslevvej,0,433,50,30
4490,Indre By,1014904000000,Møntergade,0,192,40,0
4491,Amager Vest,1010420000000,Bedfordvej,0,97,50,0
4493,Vesterbro-Kongens Enghave,1017222000000,Sydløbsvej,0,95,50,0
4495,Vanløse,1017436000000,Thyvej,0,91,50,0
4728,Indre By,1018612020000,Øster Voldgade,0,38,40,0
4729,Indre By,1012632000000,Hardangergade,0,78,50,0
4730,Indre By,1011984300000,Fridtjof Nansens Plads,0,102,50,0
4731,Valby,1014132010000,Langagervej,0,93,50,0
4732,Indre By,1016280000000,Sankt Peders Stræde,0,362,40,0
4733,Indre By,1011356010000,Dronningens Tværgade,0,50,40,0
4734,Indre By,1013984000000,Krokodillegade,0,211,40,0
4736,Amager Øst,1014760000000,Milanovej,0,167,40,0
4738,Valby,1017224020000,Sylviavej,0,60,50,0
4186,Indre By,1015336000000,Otto Mønsteds Gade,0,141,40,0
4492,Vesterbro-Kongens Enghave,1010460000000,Belvederegade,0,281,50,0
4693,Vanløse,1015120000000,Nymindevej,0,177,50,0
4740,Brønshøj-Husum,1017424000000,Thurebyholmvej,0,245,50,0
4743,Brønshøj-Husum,1010224000000,Arnesvej,0,258,50,0
4745,Vesterbro-Kongens Enghave,1010364300000,Banegårdspladsen,0,257,50,0
3988,Valby,1017872000000,Urtehaven,0,1152,40,0
3989,Amager Vest,1012084000000,Gammelgang,0,311,50,0
3990,Valby,1016556000000,Skyttegårdvej,0,230,50,0
3992,Vanløse,1014060000000,Kæragervej,0,25,50,0
3994,Brønshøj-Husum,1011428000000,Edelsmindevej,0,222,50,0
3995,Amager Vest,1016880000000,Stenlandsvej,0,460,50,30
3996,Vanløse,1016420010000,Skalbakken,0,104,50,0
3997,Vanløse,1013120020000,Hvidkildevej,0,69,50,0
3998,Amager Øst,1012168020000,Genuavej,0,70,40,0
4188,Bispebjerg,1014836000000,Mosesvinget,0,50,40,30
4189,Amager Vest,1012436000000,Gunløgsgade,0,512,50,30
7680,Indre By,1018252800000,Vester Voldgade,230,863,50,30
4191,Nørrebro,1016484000000,Skodsborggade,0,91,50,0
4192,Brønshøj-Husum,1013284000000,Irisvej,0,168,50,0
4193,Østerbro,1010139310000,Amerika Plads,0,105,50,0
4504,Vesterbro-Kongens Enghave,1016472000000,Skjalm Hvides Gade,0,136,50,0
4194,Østerbro,1013928000000,Korsørgade,0,354,50,0
4196,Vesterbro-Kongens Enghave,1011375000000,Dybbølsbro,0,"268,78",50,0
4024,Vesterbro-Kongens Enghave,1018825000000,Kenny Drews Vej,0,281,15,0
4198,Nørrebro,1014688000000,Meinungsgade,0,244,50,0
4199,Brønshøj-Husum,1013688000000,Kirketoften,0,172,50,30
4200,Indre By,1015318000000,Orlogsværftvej,0,227,50,0
4202,Indre By,1013736000000,Klerkegade,0,314,40,0
4203,Vesterbro-Kongens Enghave,1015100000000,Ny Carlsberg Vej,0,305,50,40
4496,Bispebjerg,1011544000000,Emdrupvej,0,1851,50,0
4497,Vanløse,1015788000000,Reinettevej,0,270,50,30
4498,Vesterbro-Kongens Enghave,1015664040000,Thomas Koppels Allé,0,58,40,30
4499,Bispebjerg,1012644020000,Hareskovvej,0,439,70,0
4500,Amager Vest,1010152000000,Anders Henriksensgade,0,84,50,30
4501,Nørrebro,1017400000000,Thorsgade,0,634,50,0
4502,Nørrebro,1012852520000,Herman Triers Plads,0,116,50,0
4503,Vanløse,1011398000000,Dysseager,0,72,50,0
4195,Vesterbro-Kongens Enghave,1010004010000,Abel Cathrines Gade,0,37,50,0
4654,Brønshøj-Husum,1018034000000,Ved Bellahøj Syd,0,497,50,0
4025,Amager Vest,1018543010000,Øresundsmotorvejen,61867,62086,70,0
4694,Østerbro,1016988000000,Strandboulevarden,0,1881,50,0
4695,Østerbro,1014124000000,Landskronagade,0,696,40,0
4696,Østerbro,1018580000000,Østerbrogade,0,2199,50,0
4000,Vesterbro-Kongens Enghave,1010212000000,Arkonagade,0,191,50,0
4001,Brønshøj-Husum,1011236000000,Dalvangen,0,57,50,30
4002,Østerbro,1016308000000,Scherfigsvej,0,161,40,0
4004,Indre By,1018628000000,Åbenrå,0,226,40,0
4005,Amager Øst,1011080000000,Carlsgade,0,87,50,0
4006,Valby,1017900000000,Valbygårdsvej,0,567,50,0
4007,Valby,1015264000000,Ole Borchs Vej,0,658,50,30
4008,Østerbro,1018228000000,Vesterled,0,77,50,0
4009,Bispebjerg,1014120020000,Landsdommervej,0,184,50,30
4664,Østerbro,1015716000000,Randersgade,0,69,50,0
4012,Nørrebro,1010736000000,Borgmestervangen,0,256,50,0
4013,Bispebjerg,1014924000000,Mårumvej,0,71,50,0
4021,Valby,1013534000000,Kamhusene,0,230,50,0
4015,Østerbro,1014540000000,Løgstørgade,0,434,50,0
4204,Amager Øst,1014604000000,Maltagade,0,317,50,0
4205,Nørrebro,1013440000000,Julius Bloms Gade,0,346,50,40
4206,Bispebjerg,1012280000000,Gransangervej,0,264,40,0
4207,Vesterbro-Kongens Enghave,1017084000000,Støberigade,0,355,50,0
4208,Indre By,1015612000000,Prinsessegade,0,988,40,0
4209,Vesterbro-Kongens Enghave,1015327000000,Otto Brandenburgs Vej,0,237,50,0
4210,Amager Vest,1018541110000,Ørestads Boulevard,0,101,50,0
4211,Valby,1012848310000,Herman Bangs Plads,0,68,50,0
4212,Vesterbro-Kongens Enghave,1017924000000,Valdemarsgade,0,374,50,30
4213,Indre By,1016152400000,Rådhuspladsen,0,99,50,0
4215,Nørrebro,1016024320000,Rungsted Plads,0,131,50,0
4216,Valby,1011000000000,Bymosevej,0,68,50,0
4217,Nørrebro,1011972000000,Frejasgade,0,150,50,0
4218,Brønshøj-Husum,1017056000000,Stubbevangen,0,183,50,30
4219,Valby,1010580000000,Bjerregårds Sidevej,0,78,50,30
4220,Brønshøj-Husum,1010656010000,Boeslundevej,0,23,50,0
4505,Amager Vest,1011300000000,Digevej,0,856,50,0
4506,Amager Vest,1012760000000,Heklas Allé,0,142,50,30
4507,Indre By,1017944000000,Valkendorfsgade,0,274,40,0
4509,Valby,1011992000000,Frilands Allé,0,77,50,0
4510,Bispebjerg,1016528000000,Skovløbervej,0,35,50,0
4511,Vesterbro-Kongens Enghave,1017824000000,Ullerupgade,0,85,50,0
4513,Vanløse,1011320000000,Dragsholmvej,0,85,50,0
4022,Valby,1015569000000,Poppelstykket,0,269,50,0
4514,Vanløse,1011948000000,Frederiksgårds Allé,0,318,50,0
4515,Bispebjerg,1013772000000,Klosterrisvej,0,206,50,0
4516,Bispebjerg,1013256080000,Håndværkerhaven,0,95,50,30
4517,Nørrebro,1012604010000,Hans Tavsens gade,0,45,50,0
4518,Brønshøj-Husum,1014848020000,Muldager,0,103,50,0
4519,Vanløse,1010964000000,Buskager,0,223,50,30
4520,Nørrebro,1011724000000,Farumgade,0,126,50,0
4521,Vesterbro-Kongens Enghave,1017700010000,Tullinsgade,0,20,50,0
4697,Valby,1017432000000,Thyregodsvej,0,231,50,0
4698,Nørrebro,1011873310000,Folmer Bendtsens Plads,0,29,50,0
4699,Amager Øst,1011896000000,Frankrigsgade,0,445,50,0
4701,Amager Vest,1015452010000,Peder Lykkes Vej,0,148,50,0
4703,Amager Øst,1016652000000,Smålandsgade,0,86,50,0
4704,Vesterbro-Kongens Enghave,1015244000000,Offenbachsvej,0,147,40,0
4705,Østerbro,1011576000000,Engelstedsgade,0,249,50,30
4706,Bispebjerg,1012416000000,Guldstjernevej,0,126,50,0
4708,Bispebjerg,1013152800000,Hyrdevangen,291,928,50,0
4709,Vesterbro-Kongens Enghave,1016364000000,Sigerstedgade,0,110,50,0
4016,Bispebjerg,1014948000000,Nattergalevej,0,607,40,0
4017,Indre By,1010124300000,Amagertorv,0,238,15,0
4018,Indre By,1013376000000,Jens Juels Gade,0,191,50,15
4026,Amager Vest,1017560000000,Torben Oxes Allé,0,81,50,30
4027,Amager Øst,1014696000000,Meklenborggade,0,66,50,0
4028,Amager Øst,1011912000000,Fredenshøj Allé,0,86,50,0
4029,Vesterbro-Kongens Enghave,1016296800000,Scandiagade,354,901,50,0
4030,Vesterbro-Kongens Enghave,1011636000000,Erik Ejegods Gade,0,79,50,0
4034,Nørrebro,1016358400000,Sifs Plads,0,115,0,0
4221,Brønshøj-Husum,1010208000000,Arildsgård,0,342,50,0
4222,Østerbro,1017248000000,Sæbygade,0,51,50,0
4223,Nørrebro,1012788000000,Hellebækgade,0,254,50,0
4225,Vesterbro-Kongens Enghave,1016376000000,Sigvald Olsens Gade,0,82,40,0
4226,Indre By,1011136000000,Christianshavns Kanal,0,164,40,0
4228,Nørrebro,1013920800000,Korsgade,486,569,50,0
4229,Valby,1017291000000,Sønderkær,0,93,50,0
4230,Amager Vest,1013570000000,Karen Blixens Vej,0,140,0,0
4035,Vesterbro-Kongens Enghave,1012772000000,Helgolandsgade,0,274,50,0
4031,Indre By,1010748000000,Bornholmsgade,0,114,40,0
4232,Brønshøj-Husum,1013076000000,Humlebjerg,0,196,50,0
4236,Valby,1014804000000,Monrads Allé,0,438,50,0
4233,Brønshøj-Husum,1016748000000,Spanagervej,0,53,50,30
4234,Bispebjerg,1012803010000,Helsingørmotorvejen,0,306,60,0
4235,Indre By,1018346000000,Wilhelm Marstrands Gade,0,158,50,15
4239,Bispebjerg,1017396000000,Thoravej,0,167,50,0
4522,Bispebjerg,1010812000000,Bredelandsvej,0,479,50,30
4525,Valby,1014022000000,Kulbanevej,0,882,50,0
4528,Amager Øst,1010056010000,Agnetevej,0,120,40,0
4529,Amager Vest,1015326000000,Otto Baches  Allé,0,576,50,0
4264,Østerbro,1011784010000,Fiskedamsgade,0,44,50,0
4530,Valby,1013180000000,Højbovej,0,250,50,0
4531,Brønshøj-Husum,1014912000000,Mørkhøjvej,0,666,50,0
4534,Nørrebro,1013564000000,Kapelvej,0,104,50,0
4535,Brønshøj-Husum,1013220800000,Højstrupvej,414,951,50,30
4536,Brønshøj-Husum,1018524000000,Ærtebjergvej,0,321,50,0
4747,Valby,1016716010000,Solskrænten,0,70,50,30
4748,Amager Øst,1013316800000,Italiensvej,825,1127,50,0
4749,Vesterbro-Kongens Enghave,1018823000000,Ben Websters Vej,0,295,50,0
4750,Vesterbro-Kongens Enghave,1017603300000,Tove Ditlevsens Plads,0,21,15,0
4751,Vesterbro-Kongens Enghave,1012096000000,Gammel Kongevej,0,342,50,0
4752,Vesterbro-Kongens Enghave,1017060000000,Stubmøllevej,0,357,40,0
4753,Vanløse,1012684800000,Havdrupvej,1122,1435,50,30
4756,Amager Vest,1016684000000,Sognefjordsgade,0,95,50,0
4758,Indre By,1014100000000,Landemærket,0,292,40,0
4760,Valby,1014932040000,Nakskovvej,0,68,50,30
4761,Vesterbro-Kongens Enghave,1012702600000,Havneholmen,0,135,50,0
4762,Nørrebro,1012590000000,Hans Kirks Vej,0,153,50,0
4763,Østerbro,1015586310000,Poul Henningsens Plads,0,89,50,30
4764,Bispebjerg,1012276000000,Granlien,0,114,50,0
4036,Brønshøj-Husum,1012056000000,Førslevvej,0,95,50,0
4037,Vanløse,1010048000000,Aggersvoldvej,0,175,50,0
4038,Indre By,1012120000000,Gammelvagt,0,85,40,0
4039,Amager Vest,1014588000000,Majporten,0,81,50,30
4671,Vanløse,1015560000000,Pomonavej,0,152,50,30
4265,Valby,1010788010000,Bramslykkevej,0,124,50,0
4040,Vanløse,1017688000000,Tudskærvej,0,581,50,0
4041,Østerbro,1014340000000,Lindenovsgade,0,192,50,0
4042,Bispebjerg,1012360000000,Grønnemose Allé,0,920,50,0
4043,Valby,1011564000000,Engdals Allé,0,411,50,0
4044,Nørrebro,1010054000000,Agnes Henningsens Vej,0,110,50,0
4543,Vesterbro-Kongens Enghave,1011376000000,Dybbølsgade,0,340,50,0
4046,Amager Øst,1010516000000,Birmavej,0,435,40,0
4049,Indre By,101499232A000,Nikolaj Plads,0,31,40,0
4241,Amager Øst,1017160800000,Svend Dyrings Vej,115,127,40,30
4243,Vanløse,1013220000000,Højstrupvej,0,414,50,30
4244,Bispebjerg,1016876000000,Stenkløvervej,0,224,50,30
4245,Indre By,1016960000000,Store Strandstræde,0,172,40,0
4246,Vanløse,1017304000000,Søndervigvej,0,237,50,30
4247,Bispebjerg,101447602A000,Lyngbyvej,0,114,50,30
4250,Indre By,1011288000000,Delfingade,0,268,40,0
4251,Vesterbro-Kongens Enghave,1010404000000,Bavnehøj Allé,0,392,50,30
4662,Bispebjerg,1016052030000,Ryparken,0,121,50,30
4663,Amager Vest,1011772000000,Finlandsgade,0,334,50,0
4665,Valby,1012764000000,Heldbovej,0,364,50,0
4255,Amager Vest,1012536000000,Hallandsgade,0,214,50,0
4252,Valby,1013872000000,Kongshaven,0,871,40,0
4537,Vanløse,1013464000000,Jyllingevej,0,963,50,0
4538,Amager Vest,1012224000000,Gladiolusvej,0,278,50,0
4539,Vesterbro-Kongens Enghave,1015240030000,Oehlenschlægersgade,0,33,50,0
4540,Østerbro,1017123000000,Sundkrogen,0,104,50,0
4541,Bispebjerg,1014900000000,Møllerlodden,0,97,50,30
4542,Bispebjerg,1010636000000,Blåmejsevej,0,144,40,30
4080,Amager Øst,1017024000000,Strickersvej,0,82,50,0
4253,Nørrebro,1014892000000,Møllegade,0,585,50,0
4544,Nørrebro,1015692000000,Ragnhildgade,0,298,50,0
4545,Brønshøj-Husum,1017372020000,Tersløsevej,0,109,50,30
4546,Bispebjerg,1011524000000,Emdrup Engvej,0,215,50,30
4548,Indre By,1011044000000,Børsgade,0,264,50,0
4549,Østerbro,1016542000000,Skudehavnsvej,0,486,50,0
4551,Valby,1012180000000,Gerdasgade,0,126,50,0
4655,Østerbro,1014147000000,Langeliniekaj,0,894,40,0
4657,Østerbro,1017996000000,Vardegade,0,274,50,0
4658,Valby,1015728000000,Rasmus Rasks Vej,0,120,50,0
4659,Brønshøj-Husum,1012890010000,Hillerødmotorvejen,4660,5096,70,0
4660,Indre By,1018240000000,Vester Søgade,0,758,50,0
4666,Østerbro,1011472000000,Ehlersvej,0,460,50,30
4667,Amager Vest,1017196000000,Svinget,0,120,50,0
4668,Indre By,1011162000000,Churchillparken,0,169,50,0
4570,Amager Vest,1010712000000,Borgerbo,0,74,50,0
4050,Vesterbro-Kongens Enghave,1015816000000,Reventlowsgade,0,408,50,0
4051,Vesterbro-Kongens Enghave,101254433B000,Halmtorvet,0,160,50,0
4052,Østerbro,1015648010000,Præstøgade,0,34,50,0
4053,Indre By,1017100000000,Suhmsgade,0,59,40,0
4055,Bispebjerg,1013036000000,Horserødvej,0,308,50,0
4057,Bispebjerg,1011716000000,Falkevej,0,117,40,0
4059,Vanløse,1012936000000,Hjertingvej,0,277,50,0
4061,Bispebjerg,1015972000000,Rosmarinvej,0,80,50,30
4063,Vanløse,1012888000000,Hillerødgade,0,381,40,0
4065,Vanløse,1011464000000,Egholmvej,0,867,50,0
4254,Vesterbro-Kongens Enghave,1013812000000,Knud Lavards Gade,0,95,50,0
4256,Amager Øst,1015708030000,Ramundsvej,0,85,40,0
4257,Valby,1011408000000,Dæmningen,0,122,50,30
4258,Amager Øst,1015396010000,Pallesvej,0,84,40,0
4260,Vanløse,1012160320000,Genforeningspladsen,0,449,50,0
4261,Amager Vest,1015046000000,Nordre Kongelundsvej,0,279,50,0
4775,Indre By,1014024320000,Kultorvet,0,32,15,0
4262,Valby,1015092000000,Nybovej,0,313,50,30
4263,Vesterbro-Kongens Enghave,1016412030000,Sjælør Boulevard,0,46,40,0
4266,Vesterbro-Kongens Enghave,1017020000000,Straussvej,0,279,40,0
4268,Vesterbro-Kongens Enghave,1010090000000,Alliancevej,0,92,50,0
4269,Bispebjerg,1013328000000,Jacob Lindbergs Vej,0,120,50,30
4270,Bispebjerg,1010796000000,C. J. Brandts Vej,0,168,50,0
4271,Bispebjerg,1015260000000,Oldfuxvej,0,54,50,0
4272,Vesterbro-Kongens Enghave,1012096010000,Gammel Kongevej,0,43,50,0
4552,Amager Øst,1015836000000,Ridder Stigs Vej,33,343,40,0
4553,Vesterbro-Kongens Enghave,1015664020000,Thomas Koppels Allé,0,76,40,30
4554,Amager Vest,1014096000000,Landehjælpvej,0,269,50,0
4555,Amager Vest,1010288000000,Axel Heides Gade,0,246,50,0
4556,Indre By,1013956000000,Kristen Bernikows Gade,0,122,40,0
4558,Amager Øst,1015072000000,Normandigade,0,106,50,0
4559,Nørrebro,1010760000000,Borups Allé,0,623,50,0
4560,Indre By,1011056000000,Bådsmandsstræde,0,146,40,0
4561,Østerbro,1015752000000,Rebekkavej,0,399,50,0
4562,Vanløse,1015712000000,Randbølvej,0,186,50,0
4564,Nørrebro,1017272000000,Søllerødgade,0,295,50,0
4565,Amager Øst,1012288010000,Greisvej,0,327,50,30
4566,Nørrebro,1014790000000,Mjølnerparken,0,469,50,30
4567,Bispebjerg,1014056000000,Kæmnervej,0,27,50,40
4711,Brønshøj-Husum,1016884000000,Stenlillevej,0,197,50,0
4712,Østerbro,1010784000000,Brammingegade,0,90,50,0
4713,Indre By,1014138000000,Langebro,0,250,50,0
4714,Bispebjerg,1014908800000,Møntmestervej,352,566,50,0
4715,Amager Øst,1011620050000,Engvej,0,32,40,0
4083,Amager Øst,1018176010000,Vermlandsgade,0,45,50,0
4716,Valby,1011816000000,Flidsagervej,0,185,50,0
4718,Vesterbro-Kongens Enghave,1012136000000,Gasværksvej,0,372,50,0
4719,Valby,1018352000000,Vilhelm Topsøes Vej,0,81,50,0
4722,Amager Øst,1017376000000,Theisvej,0,250,50,0
4726,Vanløse,1017736000000,Tyborøn Allé,0,603,50,0
4723,Indre By,1013546000000,Kanonbådsvej,0,355,50,0
4724,Amager Øst,1018072000000,Ved Kløvermarken,0,96,50,0
4727,Indre By,1014682000000,Masteskursvej,0,136,50,0
4066,Bispebjerg,1011328000000,Drejervej,0,74,50,0
4068,Vesterbro-Kongens Enghave,1018204020000,Vesterbrogade,0,45,50,0
4070,Bispebjerg,1017684040000,Tuborgvej,2109,2195,50,30
4069,Indre By,1010912000000,Bryghusgade,0,107,40,0
4072,Indre By,1015520000000,Pilestræde,0,460,40,0
4073,Vesterbro-Kongens Enghave,1016322000000,Sejlklubvej,0,335,50,0
4074,Indre By,1018116010000,Ved Volden,0,62,40,0
4075,Brønshøj-Husum,1010208010000,Arildsgård,0,185,50,0
4076,Nørrebro,1016864000000,Stengade,0,119,40,0
4078,Brønshøj-Husum,1012572000000,Hampeland,0,219,50,0
4079,Amager Øst,1010268000000,Athensvej,0,374,50,30
4725,Brønshøj-Husum,1010100000000,Alstedvej,0,210,50,0
4081,Valby,1010184000000,Ansgars Allé,0,141,50,0
4082,Amager Øst,1016400000000,Sixtusvej,0,244,50,0
4273,Valby,1018656000000,Åhaven,0,376,40,0
4274,Nørrebro,1014012000000,Krügersgade,0,74,50,30
4275,Indre By,1016948000000,Store Kongensgade,0,1179,50,0
4276,Amager Vest,1012578000000,Hannemanns Allé,0,692,50,0
4277,Vanløse,1015180310000,Nørager Plads,0,63,50,0
4278,Bispebjerg,1012232000000,Glasvej,0,302,50,0
4279,Brønshøj-Husum,1018328000000,Vikkevangen,0,80,50,30
4280,Bispebjerg,1015764000000,Rebslagervej,0,224,50,0
4281,Valby,1014072050000,Kærskiftevej,0,87,50,30
4282,Brønshøj-Husum,1013744000000,Klintevej,0,33,50,30
4284,Amager Vest,1017692000000,Tuelandsvej,0,319,50,0
4285,Indre By,1017064000000,Studiestræde,0,345,40,0
4286,Amager Vest,1011093000000,Center Boulevard,0,1665,60,0
4568,Indre By,1018340000000,Wildersgade,0,601,40,0
4298,Brønshøj-Husum,1014348000000,Lindholmsvej,0,299,50,0
4300,Indre By,1018304000000,Wiedeweltsgade,0,202,50,15
4569,Bispebjerg,1012236000000,Glentevej,0,696,40,0
4571,Indre By,1011944010000,Frederiksgade,0,126,40,0
4572,Vesterbro-Kongens Enghave,1013396000000,Jerichausgade,0,197,15,0
4573,Vanløse,1012020000000,Fuglsang Allé,0,147,50,0
4574,Amager Øst,1012836000000,Herjedalgade,0,149,50,0
4576,Brønshøj-Husum,1013460000000,Jyderupvej,0,143,50,0
4577,Valby,1014504000000,Lyshøj Allé,0,389,50,0
4765,Indre By,1011132000000,Christians Brygge,0,773,50,0
4766,Vesterbro-Kongens Enghave,1016260000000,Sankt Jørgens Allé,0,141,50,0
4767,Amager Vest,1012950000000,Hjulmagerstien,0,159,20,0
4768,Bispebjerg,1015308000000,Orgelbyggervej,0,221,50,0
4769,Amager Øst,1014728000000,Messinavej,0,312,40,0
4770,Valby,1010996000000,Bykildevej,0,108,50,0
4771,Indre By,1017328310000,Søtorvet,0,76,50,0
4772,Amager Øst,1010296000000,Backersvej,0,1999,50,0
4774,Nørrebro,1015004000000,Nordbanegade,0,300,50,0
3762,Østerbro,1016384000000,Silkeborggade,0,491,50,0
3763,Østerbro,1016200000000,Samsøgade,0,180,40,0
3765,Indre By,1018339000000,Wildersbro,0,29,20,0
3766,Brønshøj-Husum,1016426000000,Skansebjerg,0,127,50,30
4317,Vanløse,1013264000000,Indertoften,0,139,50,0
3767,Vesterbro-Kongens Enghave,1017352000000,Teglholmsgade,0,974,50,0
3768,Indre By,1018592000000,Østergade,0,363,15,0
3770,Amager Øst,1011516000000,Elselillevej,0,101,50,0
3771,Bispebjerg,1014896000000,Møllegårdsvej,0,168,50,0
3772,Vanløse,1016800000000,Stadilvej,0,237,50,0
3773,Valby,1014464010000,Lykkebovej,0,143,50,0
3774,Bispebjerg,1014476020000,Lyngbyvej,0,1137,60,0
3775,Østerbro,1015952000000,Rosenvængets Hovedvej,0,425,50,30
3776,Amager Vest,1015064020000,Norgesgade,0,168,0,0
4287,Amager Øst,1010488000000,Biens Allé,0,245,50,30
4288,Brønshøj-Husum,1014916000000,Mågestien,0,48,50,0
4289,Indre By,1014444000000,Lundsgade,0,193,40,30
4290,Brønshøj-Husum,1016028000000,Ruten,0,521,60,0
4291,Indre By,1013803000000,Knippelsbro,0,127,50,0
4292,Vesterbro-Kongens Enghave,1018206300000,Vesterbros Torv,0,130,50,0
4293,Indre By,1017572000000,Tornebuskegade,0,94,40,0
4296,Amager Øst,1014660000000,Marsalavej,0,272,40,0
4303,Valby,1016212000000,Sandhusvej,0,240,50,0
4301,Bispebjerg,1014420000000,Lundedalsvej,0,180,50,0
4302,Amager Vest,1018541050000,Ørestads Boulevard,0,53,50,0
3842,Østerbro,1015227000000,Oceanvej,0,965,50,0
4318,Valby,1014932020000,Nakskovvej,0,68,50,30
4578,Bispebjerg,1013024000000,Horsebakken,0,855,50,0
4580,Indre By,1014992310000,Nikolaj Plads,0,65,40,0
4581,Vesterbro-Kongens Enghave,1015436000000,Pasteursvej,0,111,50,0
4582,Østerbro,1013332000000,Jagtvej,0,127,50,0
4583,Østerbro,1013008800000,Holsteinsgade,569,668,50,0
4584,Bispebjerg,1013152000000,Hyrdevangen,0,290,50,30
4585,Nørrebro,1011696000000,Ewaldsgade,0,144,50,30
4586,Amager Vest,1010472000000,Bergthorasgade,0,452,50,30
4587,Indre By,1016970000000,Stormbroen,0,34,50,0
4588,Vanløse,1013120040000,Hvidkildevej,0,64,50,0
4589,Brønshøj-Husum,1010156000000,Andestien,0,108,40,0
4590,Nørrebro,1016372000000,Sigurdsgade,0,438,50,0
4591,Nørrebro,1010764300000,Borups Plads,0,181,50,0
4592,Amager Øst,1015576000000,Portugalsgade,0,79,15,0
4593,Amager Øst,1013632000000,Keplersgade,0,229,50,0
3833,Amager Vest,1017112000000,Sundbyvestervej,0,426,50,0
3834,Indre By,1018060000000,Ved Kanalen,0,66,50,0
3835,Østerbro,1012860000000,Herninggade,0,173,50,0
3836,Indre By,1010684000000,Boldhusgade,0,59,40,0
3837,Østerbro,1014664000000,Marskensgade,0,242,50,30
3839,Indre By,1014704000000,Meldahlsgade,0,130,50,0
4380,Vesterbro-Kongens Enghave,1010164000000,Angelgade,0,130,50,40
3840,Amager Øst,1012872000000,Hessensgade,0,494,50,0
3841,Amager Øst,1018124000000,Weimargade,0,83,50,0
3843,Amager Øst,1017106000000,Sundby Parkvej,0,166,20,0
3844,Vanløse,1018392000000,Vinkelager,0,251,50,0
3846,Valby,1010584000000,Bjerregårdsvej,0,350,50,30
3847,Østerbro,1018416000000,Vognmandsmarken,0,48,40,0
3851,Valby,1018388000000,Vinhaven,0,443,40,0
3849,Vanløse,1016788000000,Spøttrupvej,0,229,50,0
3777,Østerbro,1016040100000,Ryesgade,0,40,40,30
3778,Østerbro,1018572000000,Østbanegade,0,2072,50,0
3781,Indre By,1017284000000,Sønderborggade,0,86,50,0
3783,Indre By,1016404000000,Sjæleboderne,0,95,40,0
3784,Vanløse,1010512800000,Birkholmvej,236,450,50,0
3787,Amager Øst,1016356000000,Siciliensgade,0,98,50,0
3788,Vesterbro-Kongens Enghave,1014944000000,Natalie Zahles Vej,0,245,50,30
4305,Vanløse,1013116000000,Hvidbjergvej,0,97,50,0
4307,Amager Øst,1010110400000,Amagerbro Torv,0,41,50,0
4309,Amager Øst,1018516000000,Æginavej,0,237,50,30
4310,Indre By,1016940000000,Store Kannikestræde,0,213,40,0
3801,Østerbro,1015768000000,Reersøgade,0,206,40,0
3854,Vanløse,1016480000000,Skjulhøj Allé,0,334,50,0
4316,Brønshøj-Husum,1016764000000,Sparresholmvej,0,188,50,30
4311,Amager Øst,1012984000000,Holmbladsgade,0,1534,50,0
4313,Brønshøj-Husum,1015156020000,Næsbyholmvej,0,57,50,0
